packageA,packageB,CODE-DEPENDENCY,CO-DEPENDENCY,CATEGORY
org.odpi.openmetadata.adapters.connectors.apacheatlas.integration.modules,org.odpi.openmetadata.frameworks.connectors.properties.beans,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.informationsupplychains,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.communities,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.conformance.workbenches.repository,org.odpi.openmetadata.conformance.workbenches.repository.connectorconsumer,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector.ffdc,org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector.mappers,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.governanceactions.ffdc,org.odpi.openmetadata.adapters.connectors.governanceactions.stewardship,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetmanager.fvt.common,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.contentpacks.core.base,org.odpi.openmetadata.contentpacks.core.digitalproducts,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.tokencontroller,org.odpi.openmetadata.viewservices.actionauthor.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.repositoryservices,org.odpi.openmetadata.repositoryservices.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.governanceservers.integrationdaemonservices.server,org.odpi.openmetadata.governanceservers.integrationdaemonservices.server.spring,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties,org.odpi.openmetadata.repositoryservices.localrepository.repositoryconnector,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.opensurvey,org.odpi.openmetadata.frameworks.opensurvey.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.types,org.odpi.openmetadata.frameworks.opensurvey,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector,org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.governanceservers.integrationdaemonservices.ffdc,org.odpi.openmetadata.governanceservers.integrationdaemonservices.handlers,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.engineservices.surveyaction.handlers,org.odpi.openmetadata.frameworks.openmetadata.properties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.extractor,org.odpi.openmetadata.serveroperations.properties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceprogram.fvt,org.odpi.openmetadata.fvt.utilities,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.governanceactions.watchdog,org.odpi.openmetadata.frameworks.openmetadata.search,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.properties.implementations,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.connectors.properties.beans,org.odpi.openmetadata.repositoryservices.events,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.auditlog,org.odpi.openmetadata.viewservices.actionauthor.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetmanager.fvt.dataassets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore,org.odpi.openmetadata.repositoryservices.localrepository.repositorycontentmanager,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.unitycatalog.controls,org.odpi.openmetadata.adapters.connectors.unitycatalog.provision,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.repositoryservices.admin,org.odpi.openmetadata.repositoryservices.connectors.omrstopic,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.postgres.tabulardatasource,org.odpi.openmetadata.adapters.connectors.resource.jdbc.ddl.postgres,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.integration.jdbc.transfer,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.databases,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.handlers,org.odpi.openmetadata.viewservices.lineagelinker.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.apachekafka.integration.ffdc,org.odpi.openmetadata.frameworks.auditlog,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.auditlog,org.odpi.openmetadata.frameworkservices.gaf.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.engineservices.surveyaction.ffdc,org.odpi.openmetadata.frameworks.auditlog,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.enums,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.commonservices.ffdc.rest,org.odpi.openmetadata.viewservices.assetcatalog.rest,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.governanceservers.integrationdaemonservices.handlers,org.odpi.openmetadata.governanceservers.integrationdaemonservices.threads,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.configuration.registration,org.odpi.openmetadata.viewservices.glossarymanager.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.configuration.registration,org.odpi.openmetadata.viewservices.securityofficer.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.configuration.registration,org.odpi.openmetadata.viewservices.metadataexpert.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.enums,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.connectors.properties.beans,org.odpi.openmetadata.repositoryservices.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.configuration.registration,org.odpi.openmetadata.viewservices.collectionmanager.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.configuration.registration,org.odpi.openmetadata.viewservices.lineagelinker.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.configuration.registration,org.odpi.openmetadata.viewservices.timekeeper.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.integration.iterator,org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.communityprofile.fvt.locations,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.softwarecapabilities,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.communityprofile.fvt.validvalues,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.datamanager.fvt.clientconstructors,org.odpi.openmetadata.frameworks.openmetadata.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.communityprofile.fvt.clientconstructors,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,org.odpi.openmetadata.frameworks.openmetadata.properties.propertyfacets,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.communityprofile.fvt.errorhandling,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.stewardshipaction.fvt.duplicateprocessing,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestsurveys,org.odpi.openmetadata.frameworks.openmetadata.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.communityprofile.fvt.metadatasources,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.handlers,org.odpi.openmetadata.frameworks.openmetadata.properties.propertyfacets,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceprogram.fvt.definitions,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetmanager.fvt.externalidentifiers,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetowner.fvt.clientconstructors,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.datamanager.fvt.validvalues,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetowner.fvt.connections,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceserver.fvt.errorhandling,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.configuration.properties,org.odpi.openmetadata.adminservices.ffdc.exception,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.digitalarchitecture.fvt.clientconstructors,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.datamanager.fvt.errorhandling,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.commonservices.ffdc.rest,org.odpi.openmetadata.frameworkservices.ocf.metadatamanagement.server.spring,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.datamanager.fvt.clientconstructors,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.controls,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceserver.fvt.duplicates,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.postgres.survey,org.odpi.openmetadata.frameworks.openmetadata.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceserver.fvt.clientconstructors,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.digitalarchitecture.fvt.validvalues,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceprogram.fvt.clientconstructors,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.digitalarchitecture.fvt.connections,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceserver.fvt.engines,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.stewardshipaction.fvt.clientconstructors,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.datamanager.fvt.connections,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.digitalarchitecture.fvt.locations,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetmanager.fvt.clientconstructors,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetmanager.fvt.errorhandling,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetowner.fvt.duplicateprocessing,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetmanager.fvt.glossaries,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetowner.fvt.errorhandling,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceprogram.fvt.errorhandling,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.datamanager.fvt.events,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.filesandfolders,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.repositoryeventmapper,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.digitalarchitecture.fvt.errorhandling,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.datamanager.fvt.databases,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetowner.fvt.assets,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetmanager.fvt.connections,org.odpi.openmetadata.adminservices.configuration.registration,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.catalog,org.odpi.openmetadata.frameworks.connectors,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.mermaid,org.odpi.openmetadata.frameworkservices.omf.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.connectors,org.odpi.openmetadata.governanceservers.enginehostservices.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.apachekafka.survey.controls,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.datamanager.fvt.errorhandling,org.odpi.openmetadata.frameworks.openmetadata.properties.softwarecapabilities,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,org.odpi.openmetadata.frameworks.openmetadata.filelistener,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.repositoryservices.auditlogstore.postgres,org.odpi.openmetadata.repositoryservices.connectors.stores.auditlogstore,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.governanceservers.enginehostservices.admin,org.odpi.openmetadata.governanceservers.enginehostservices.enginemap,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.catalog,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.infrastructure,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.opensurvey.measurements,org.odpi.openmetadata.samples.governanceactions.clinicaltrials,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.controls,org.odpi.openmetadata.samples.governanceactions.clinicaltrials,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.integration.connectors,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.ffdc,org.odpi.openmetadata.repositoryservices.connectors.stores.auditlogstore,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.events,org.odpi.openmetadata.governanceservers.integrationdaemonservices.listener,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.commonservices.ffdc.rest,org.odpi.openmetadata.viewservices.metadataexpert.rest,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.ffdc.exception,org.odpi.openmetadata.governanceservers.enginehostservices.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.platformchassis.springboot,org.odpi.openmetadata.serveroperations.rest,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.integration.contextmanager,org.odpi.openmetadata.frameworks.openmetadata.handlers,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.properties.connections,org.odpi.openmetadata.frameworks.openmetadata.types,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetconsumer.samples.readavrofile,org.odpi.openmetadata.frameworks.connectors.client,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.integration.basicfiles,org.odpi.openmetadata.frameworks.auditlog.messagesets,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.properties.governance.governanceactions,org.odpi.openmetadata.frameworks.openmetadata.types,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.controls,org.odpi.openmetadata.adapters.connectors.postgres.controls,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.auditlog,org.odpi.openmetadata.fvt.utilities,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.integration.jdbc,org.odpi.openmetadata.frameworks.integration.properties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.conformance.tests.repository.connector,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore,LOW,LOW,UNRELATED or NORMAL
