source_package,target_package,import,contain,parameter,call,return,throw,implement,extend,create,use,cast,impllink,annotation,mixin
org.odpi.openmetadata.adapters.connectors.restclients,org.odpi.openmetadata.frameworks.connectors.ffdc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.restclients,org.odpi.openmetadata.adapters.connectors.restclients.ffdc.exceptions,1,0,0,0,0,9,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.datastore.basicfile.ffdc,org.odpi.openmetadata.frameworks.auditlog.messagesets,2,1,0,3,2,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.commonservices.ffdc,3,36,0,164,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.commonservices.ffdc.rest,1,34,34,107,34,0,0,0,34,0,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.tokencontroller,1,0,0,34,0,0,0,1,0,34,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.adminservices.configuration.registration,5,3,0,8,0,0,0,0,1,8,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.viewservices.connectionmaker.admin,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.commonservices.multitenant,3,3,0,80,0,0,0,2,3,3,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.frameworks.openmetadata.handlers,9,34,3,49,6,0,0,0,0,6,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.frameworks.openmetadata.ffdc,5,0,0,0,0,15,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.adminservices.registration,1,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.frameworks.auditlog,2,34,1,0,0,0,0,0,0,34,0,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.frameworks.openmetadata.properties.connections,0,0,0,0,0,0,0,0,0,11,11,0,0,0
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.adminservices.configuration.properties,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.commonservices.multitenant,2,0,0,6,0,0,0,2,0,0,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.frameworks.auditlog,2,1,1,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.engineservices.repositorygovernance.connector,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.adminservices.configuration.registration,5,2,0,1,0,0,0,0,1,8,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.commonservices.ffdc,3,3,0,6,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.commonservices.ffdc.rest,1,1,0,2,1,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.commonservices.ffdc.properties,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.governanceservers.enginehostservices.registration,1,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.engineservices.repositorygovernance.handlers,1,0,0,1,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.engineservices.repositorygovernance.admin,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.tokencontroller,1,0,0,1,0,0,0,1,0,1,0,0,0,0
org.odpi.openmetadata.viewservices.dataengineer.admin,org.odpi.openmetadata.frameworks.auditlog,1,1,1,5,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.viewservices.dataengineer.admin,org.odpi.openmetadata.commonservices.multitenant,0,0,0,1,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.dataengineer.admin,org.odpi.openmetadata.adminservices.configuration.properties,1,0,1,7,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.dataengineer.admin,org.odpi.openmetadata.adminservices.ffdc.exception,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.dataengineer.admin,org.odpi.openmetadata.adminservices.configuration.registration,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.viewservices.dataengineer.admin,org.odpi.openmetadata.adminservices.registration,1,0,0,1,0,0,0,1,0,1,0,0,0,0
org.odpi.openmetadata.viewservices.dataengineer.admin,org.odpi.openmetadata.viewservices.dataengineer.ffdc,1,0,0,0,0,0,0,0,0,10,0,0,0,0
org.odpi.openmetadata.viewservices.dataengineer.admin,org.odpi.openmetadata.viewservices.dataengineer.server,1,1,0,1,0,0,0,0,1,1,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.locations,org.odpi.openmetadata.frameworks.openmetadata.types,8,0,0,0,0,0,0,0,0,16,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.locations,org.odpi.openmetadata.frameworks.openmetadata.properties,8,0,0,30,0,0,0,8,0,30,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.filesandfolders,1,0,0,0,0,0,0,0,0,1,1,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.integration.context,11,1,11,16,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.integration.iterator,14,33,27,83,7,0,0,0,7,24,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.events,6,0,2,3,0,0,4,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.controls,7,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.enums,10,1,10,0,0,0,0,0,0,7,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,5,5,0,33,0,0,0,0,0,4,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.connectors.ffdc,10,0,0,2,0,37,0,0,2,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.auditlog,9,1,9,11,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.opengovernance.properties,4,0,4,5,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.connectors,4,1,4,0,0,0,0,0,0,4,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.integration.connectors,6,0,0,21,0,0,0,6,0,73,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.integration.properties,2,0,0,3,2,0,0,0,0,13,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.adapters.connectors.unitycatalog.ffdc,11,0,0,0,0,0,0,0,0,26,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,6,3,4,62,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.adapters.connectors.unitycatalog.resource,10,3,8,19,0,0,0,0,0,2,3,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.ffdc,24,0,0,0,0,93,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.properties.assets,4,0,0,0,0,0,0,0,0,8,8,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.properties,9,0,18,3,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,1,0,0,25,0,0,0,0,0,1,1,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.types,16,0,1,0,0,0,0,0,0,52,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.databases,1,0,0,0,0,0,0,0,0,1,1,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.adapters.connectors.unitycatalog.properties,11,16,20,74,0,0,0,0,0,16,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.adapters.connectors.unitycatalog.controls,18,1,0,10,0,0,0,0,0,65,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.search,8,1,0,7,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.reports,1,0,0,0,0,0,0,0,0,1,1,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.adapters.connectors.controls,11,1,1,5,0,0,0,0,0,55,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.mapper,3,0,0,0,0,0,0,0,0,8,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.adapters.connectors,2,0,0,0,0,0,0,0,0,4,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.connectors.controls,2,0,0,2,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.infrastructure,1,2,0,4,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.analytics,1,0,0,0,0,0,0,0,0,1,1,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.definitions,2,0,0,2,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.connectors.properties.beans,0,0,0,1,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.properties.externalidentifiers,2,4,0,14,2,0,0,0,2,0,1,0,0,0
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.openmetadata.properties.propertyfacets,2,2,0,4,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.openmetadata.definitions,1,0,0,1,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.connectors.controls,1,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.integration.connectors,3,0,0,12,0,0,0,3,0,36,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.openmetadata.search,0,3,0,13,0,0,0,0,4,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.openmetadata.types,2,0,0,0,0,0,0,0,0,24,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.auditlog,1,0,1,8,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.connectors,2,1,2,3,0,0,0,0,0,4,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.opengovernance.properties,2,0,2,3,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.adapters.connectors.controls,2,0,0,0,0,0,0,0,0,6,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.connectors.ffdc,2,0,0,1,0,8,0,0,1,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.connectors.properties.beans,0,0,0,4,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.adapters.connectors,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.adapters.connectors.postgres.controls,6,2,0,7,0,0,0,0,0,33,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.adapters.connectors.postgres.ffdc,3,0,0,0,0,0,0,0,0,18,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.adapters.connectors.resource.jdbc,1,1,1,2,0,0,0,0,0,0,1,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,1,1,0,11,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.openmetadata.properties,4,4,0,6,0,0,0,0,0,1,1,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.openmetadata.ffdc,4,0,0,0,0,8,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,1,2,0,16,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.openmetadata.enums,1,0,0,1,0,0,0,0,0,3,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,1,0,1,8,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.integration.properties,1,0,0,0,1,0,0,0,0,9,0,0,0,0
org.odpi.openmetadata.adapters.connectors.postgres.catalog,org.odpi.openmetadata.frameworks.integration.context,2,0,2,3,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.accessservices.assetmanager.fvt.common,org.odpi.openmetadata.frameworks.auditlog,1,0,3,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.accessservices.assetmanager.fvt.common,org.odpi.openmetadata.frameworks.openmetadata.properties,0,0,0,21,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.accessservices.assetmanager.fvt.common,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,1,1,1,13,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.accessservices.assetmanager.fvt.common,org.odpi.openmetadata.frameworks.openmetadata.enums,1,0,2,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.accessservices.assetmanager.fvt.common,org.odpi.openmetadata.fvt.utilities.exceptions,1,0,0,40,0,9,0,0,40,0,0,0,0,0
org.odpi.openmetadata.accessservices.assetmanager.fvt.common,org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,2,2,1,5,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.adminservices.samples.configure,org.odpi.openmetadata.frameworks.openmetadata.ffdc,2,0,0,0,0,3,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adminservices.samples.configure,org.odpi.openmetadata.frameworks.connectors.properties.beans,2,2,0,4,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.adminservices.samples.configure,org.odpi.openmetadata.http,1,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adminservices.samples.configure,org.odpi.openmetadata.adminservices.rest,0,0,0,1,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adminservices.samples.configure,org.odpi.openmetadata.adminservices.ffdc.exception,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adminservices.samples.configure,org.odpi.openmetadata.adminservices.configuration.properties,0,0,0,1,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adminservices.samples.configure,org.odpi.openmetadata.adminservices.client,1,1,0,21,0,0,0,0,1,1,0,0,0,0
org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector.controls,org.odpi.openmetadata.frameworks.openmetadata.types,1,0,0,0,0,0,0,0,0,12,0,0,0,0
org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector.controls,org.odpi.openmetadata.frameworks.openmetadata.specificationproperties,1,1,1,5,1,0,0,0,1,1,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.adminservices.ffdc.exception,1,0,0,3,0,1,0,0,3,0,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.adminservices.configuration.properties,2,1,2,4,1,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.repositoryservices.enterprise.connectormanager,1,0,1,2,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,0,4,12,0,4,0,0,3,0,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.frameworks.auditlog,2,1,2,0,1,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.conformance.rest,0,9,4,37,9,0,0,0,9,0,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.conformance.ffdc,2,0,0,0,0,0,0,0,0,12,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.conformance.beans,4,10,2,10,2,0,0,0,1,2,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.conformance.workbenches.platform,2,2,0,2,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.conformance.workbenches,2,1,3,1,0,0,0,0,0,3,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.conformance.workbenches.repository.listener,1,1,0,1,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.conformance.workbenches.repository.connectorconsumer,1,1,0,1,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.conformance.workbenches.repository,2,2,0,2,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.repositoryservices.connectors.omrstopic,1,0,1,1,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.frameworks.openmetadata.handlers,6,20,2,29,4,0,0,0,0,4,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.adminservices.configuration.registration,5,3,0,8,0,0,0,0,1,8,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.frameworks.openmetadata.properties.externalidentifiers,2,0,0,0,0,0,0,0,0,2,3,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.frameworks.openmetadata.properties.externalreferences,4,0,0,0,0,0,0,0,0,5,5,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.commonservices.multitenant,3,3,0,52,0,0,0,2,3,3,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.frameworks.openmetadata.search,1,1,0,6,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.adminservices.registration,1,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.frameworks.openmetadata.types,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.frameworks.openmetadata.client,2,0,0,0,2,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.frameworks.openmetadata.ffdc,8,0,0,0,0,15,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.viewservices.externallinks.admin,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.frameworks.auditlog,2,20,1,0,0,0,0,0,0,20,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.adminservices.configuration.properties,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.tokencontroller,1,0,0,20,0,0,0,1,0,20,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.commonservices.ffdc.rest,0,20,20,58,20,0,0,0,20,0,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.commonservices.ffdc,3,22,0,108,0,0,0,0,2,0,0,0,0,0
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.frameworkservices.omf.client,1,0,1,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.contentpacks.core.digitalproducts,org.odpi.openmetadata.repositoryservices.connectors.stores.archivestore.properties,1,0,0,1,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.contentpacks.core.digitalproducts,org.odpi.openmetadata.contentpacks.core.core,1,0,0,1,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.contentpacks.core.digitalproducts,org.odpi.openmetadata.contentpacks.core.base,1,0,0,11,0,0,0,1,0,5,0,0,0,0
org.odpi.openmetadata.contentpacks.core.digitalproducts,org.odpi.openmetadata.samples.archiveutilities,0,0,0,3,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.contentpacks.core.digitalproducts,org.odpi.openmetadata.contentpacks.core,2,0,0,0,0,0,0,0,0,30,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,org.odpi.openmetadata.frameworks.openmetadata.types,16,0,0,0,0,0,0,0,0,32,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,org.odpi.openmetadata.frameworks.openmetadata.properties,9,0,0,33,0,0,0,7,0,37,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,org.odpi.openmetadata.frameworks.openmetadata.enums,2,2,2,0,2,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,org.odpi.openmetadata.frameworks.openmetadata.properties.collections,3,0,0,11,0,0,0,3,0,12,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.frameworks.connectors.controls,1,0,0,1,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.frameworks.connectors,2,0,0,2,0,0,0,2,0,9,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.frameworks.openmetadata.definitions,1,0,0,1,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.adapters.connectors,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.adapters.connectors.controls,1,0,0,0,0,0,0,0,0,2,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.adapters.connectors.apacheatlas.controls,2,0,0,1,0,0,0,0,0,5,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.adapters.connectors.apacheatlas.resource.properties,0,47,36,182,34,0,0,0,19,68,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.adapters.connectors.apacheatlas.resource.ffdc,3,0,0,2,0,2,0,0,2,18,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.adapters.connectors.restclients,1,1,0,16,0,0,0,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.adapters.connectors.restclients.spring,1,5,0,0,0,0,0,0,0,0,5,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.adapters.connectors.restclients.factory,1,1,0,2,0,0,0,0,1,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.frameworks.auditlog,3,1,1,5,1,0,1,0,0,1,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,0,0,0,2,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.frameworks.openmetadata.properties,0,4,11,55,0,0,0,0,0,2,4,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.frameworks.openmetadata.ffdc,2,0,0,2,0,72,0,0,2,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.frameworks.connectors.ffdc,1,0,0,3,0,1,0,0,3,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.frameworks.connectors.properties.beans,1,1,0,7,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.adapters.connectors.apacheatlas.resource,org.odpi.openmetadata.frameworks.openmetadata.search,2,3,1,9,0,0,0,0,0,0,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.templates,org.odpi.openmetadata.frameworks.openmetadata.properties,3,0,0,11,0,0,0,3,0,11,0,0,0,0
org.odpi.openmetadata.frameworks.openmetadata.properties.templates,org.odpi.openmetadata.frameworks.openmetadata.types,3,0,0,0,0,0,0,0,0,6,0,0,0,0
org.odpi.openmetadata.governanceservers.enginehostservices.admin,org.odpi.openmetadata.frameworkservices.gaf.client,3,3,3,13,0,0,0,0,0,3,0,0,0,0
org.odpi.openmetadata.governanceservers.enginehostservices.admin,org.odpi.openmetadata.governanceservers.enginehostservices.properties,2,1,0,10,1,0,0,0,1,6,0,0,0,0
